11.68998534,0.00720016
11.68998535,143.412
11.68998536,6.4856
11.69000000,20
11.69503379,0.04737377
11.69507683,0.05323088
11.70439023,0.3
11.70884000,0.1
11.71000692,0.1
11.72000000,2.75609617
11.72446532,100.5427
11.72446533,600
11.72446534,0.1
11.72563381,0.1
11.72751066,0.1
11.73147618,0.1
11.73334525,0.2
11.73488784,0.05319438
11.73731854,0.12301848
11.73731855,0.1
11.73917983,0.1
11.74159183,0.1
11.74316092,0.1
11.74501441,0.2
11.74766144,0.2
11.74900328,0.1
11.75084899,0.1
11.75326920,0.1
11.75350886,31.442
11.75350887,0.1
